ORDERNUMBER,ORDERDATE,STATUS,PRODUCTLINE,QUANTITYORDERED,PRICEEACH,SALES,CUSTOMERNAME,CITY,COUNTRY,DEALSIZE,STATE,TERRITORY,YEAR,MONTH,REVENUE
10209,2004-01-09,Shipped,Ships,33,88.71,2927.43,"Men 'R' US Retailers, Ltd.",Los Angeles,USA,Small,CA,Unknown,2004,1,2927.43
10222,2004-02-19,Shipped,Ships,26,100.0,2659.54,Collectable Mini Designs Co.,San Diego,USA,Small,CA,Unknown,2004,2,2600.0
10249,2004-05-08,Shipped,Ships,40,95.95,3838.0,Cambridge Collectables Co.,Cambridge,USA,Medium,MA,Unknown,2004,5,3838.0
10262,2004-06-24,Cancelled,Ships,44,94.14,4142.16,Euro Shopping Channel,Madrid,SPAIN,Medium,Unknown,EMEA,2004,6,4142.16
10274,2004-07-21,Shipped,Ships,24,90.52,2172.48,Collectables For Less Inc.,Brickhaven,USA,Small,MA,Unknown,2004,7,2172.48
10283,2004-08-20,Shipped,Ships,20,94.14,1882.8,"Royal Canadian Collectables, Ltd.",Tsawassen,CANADA,Small,BC,Unknown,2004,8,1882.8
10296,2004-09-15,Shipped,Ships,34,100.0,3477.86,"Bavarian Collectables Imports, Co.",Munich,GERMANY,Medium,Unknown,EMEA,2004,9,3400.0
10307,2004-10-14,Shipped,Ships,34,97.76,3323.84,"Classic Gift Ideas, Inc",Philadelphia,USA,Medium,PA,Unknown,2004,10,3323.84
10316,2004-11-01,Shipped,Ships,45,93.24,4195.8,giftsbymail.co.uk,Cowes,UK,Medium,Isle of Wight,EMEA,2004,11,4195.8
10328,2004-11-12,Shipped,Ships,41,100.0,4156.58,Rovelli Gifts,Bergamo,ITALY,Medium,Unknown,EMEA,2004,11,4100.0
10339,2004-11-23,Shipped,Ships,55,71.25,3918.75,"Tokyo Collectables, Ltd",Minato-ku,JAPAN,Medium,Tokyo,Japan,2004,11,3918.75
10352,2004-12-03,Shipped,Ships,23,100.0,2352.67,Auto-Moto Classics Inc.,Brickhaven,USA,Small,MA,Unknown,2004,12,2300.0
10361,2004-12-17,Shipped,Ships,24,45.39,1089.36,Souveniers And Things Co.,Chatswood,AUSTRALIA,Small,NSW,APAC,2004,12,1089.3600000000001
10373,2005-01-31,Shipped,Ships,32,84.41,2701.12,"Oulu Toy Supplies, Inc.",Oulu,FINLAND,Small,Unknown,EMEA,2005,1,2701.12
10386,2005-03-01,Resolved,Ships,29,85.76,2487.04,Euro Shopping Channel,Madrid,SPAIN,Small,Unknown,EMEA,2005,3,2487.04
10398,2005-03-30,Shipped,Ships,36,100.0,3910.32,Reims Collectables,Reims,FRANCE,Medium,Unknown,EMEA,2005,3,3600.0
10400,2005-04-01,Shipped,Ships,46,87.8,4038.8,The Sharp Gifts Warehouse,San Jose,USA,Medium,CA,Unknown,2005,4,4038.7999999999997
10415,2005-05-09,Disputed,Ships,32,95.95,3070.4,"Australian Collectables, Ltd",Glen Waverly,AUSTRALIA,Medium,Victoria,APAC,2005,5,3070.4
10106,2003-02-17,Shipped,Planes,34,100.0,3763.46,Rovelli Gifts,Bergamo,ITALY,Medium,Unknown,EMEA,2003,2,3400.0
10120,2003-04-29,Shipped,Planes,24,100.0,2584.8,"Australian Collectors, Co.",Melbourne,AUSTRALIA,Small,Victoria,APAC,2003,4,2400.0
10131,2003-06-16,Shipped,Planes,40,100.0,4427.6,Gift Ideas Corp.,Glendale,USA,Medium,CT,Unknown,2003,6,4000.0
10143,2003-08-10,Shipped,Planes,26,82.77,2152.02,Mini Creations Ltd.,New Bedford,USA,Small,MA,Unknown,2003,8,2152.02
10155,2003-10-06,Shipped,Planes,20,100.0,2353.4,"Toys of Finland, Co.",Helsinki,FINLAND,Small,Unknown,EMEA,2003,10,2000.0
10168,2003-10-28,Shipped,Planes,31,100.0,3431.39,Technics Stores Inc.,Burlingame,USA,Medium,CA,Unknown,2003,10,3100.0
10178,2003-11-08,Shipped,Planes,22,87.75,1930.5,Alpha Cognac,Toulouse,FRANCE,Small,Unknown,EMEA,2003,11,1930.5
10198,2003-11-27,Shipped,Planes,42,100.0,4774.56,Cruz & Sons Co.,Makati City,PHILIPPINES,Medium,Unknown,Japan,2003,11,4200.0
10210,2004-01-12,Shipped,Planes,26,99.72,2592.72,Osaka Souveniers Co.,Osaka,JAPAN,Small,Osaka,Japan,2004,1,2592.72
10222,2004-02-19,Shipped,Planes,37,87.75,3246.75,Collectable Mini Designs Co.,San Diego,USA,Medium,CA,Unknown,2004,2,3246.75
10235,2004-04-02,Shipped,Planes,38,88.75,3372.5,"Royal Canadian Collectables, Ltd.",Tsawassen,CANADA,Medium,BC,Unknown,2004,4,3372.5
10250,2004-05-11,Shipped,Planes,35,100.0,3909.15,The Sharp Gifts Warehouse,San Jose,USA,Medium,CA,Unknown,2004,5,3500.0
10262,2004-06-24,Cancelled,Planes,33,90.75,2994.75,Euro Shopping Channel,Madrid,SPAIN,Small,Unknown,EMEA,2004,6,2994.75
10275,2004-07-23,Shipped,Planes,39,100.0,4472.52,La Rochelle Gifts,Nantes,FRANCE,Medium,Unknown,EMEA,2004,7,3900.0
10284,2004-08-21,Shipped,Planes,45,100.0,4576.95,"Norway Gifts By Mail, Co.",Oslo,NORWAY,Medium,Unknown,EMEA,2004,8,4500.0
10296,2004-09-15,Shipped,Planes,24,100.0,2441.04,"Bavarian Collectables Imports, Co.",Munich,GERMANY,Small,Unknown,EMEA,2004,9,2400.0
10308,2004-10-15,Shipped,Planes,35,88.75,3106.25,Mini Classics,White Plains,USA,Medium,NY,Unknown,2004,10,3106.25
10316,2004-11-01,Shipped,Planes,23,100.0,2706.41,giftsbymail.co.uk,Cowes,UK,Small,Isle of Wight,EMEA,2004,11,2300.0
10328,2004-11-12,Shipped,Planes,37,100.0,4021.53,Rovelli Gifts,Bergamo,ITALY,Medium,Unknown,EMEA,2004,11,3700.0
10340,2004-11-24,Shipped,Planes,55,87.75,4826.25,Enaco Distributors,Barcelona,SPAIN,Medium,Unknown,EMEA,2004,11,4826.25
10352,2004-12-03,Shipped,Planes,49,100.0,4935.28,Auto-Moto Classics Inc.,Brickhaven,USA,Medium,MA,Unknown,2004,12,4900.0
10361,2004-12-17,Shipped,Planes,26,100.0,2754.7,Souveniers And Things Co.,Chatswood,AUSTRALIA,Small,NSW,APAC,2004,12,2600.0
10375,2005-02-03,Shipped,Planes,33,100.0,3856.71,La Rochelle Gifts,Nantes,FRANCE,Medium,Unknown,EMEA,2005,2,3300.0
10386,2005-03-01,Resolved,Planes,37,83.84,3102.08,Euro Shopping Channel,Madrid,SPAIN,Medium,Unknown,EMEA,2005,3,3102.08
10398,2005-03-30,Shipped,Planes,22,86.76,1908.72,Reims Collectables,Reims,FRANCE,Small,Unknown,EMEA,2005,3,1908.72
10401,2005-04-03,On Hold,Planes,85,88.75,7543.75,Tekni Collectables Inc.,Newark,USA,Large,NJ,Unknown,2005,4,7543.75
10416,2005-05-10,Shipped,Planes,22,100.0,2457.18,L'ordine Souveniers,Reggio Emilia,ITALY,Small,Unknown,EMEA,2005,5,2200.0
10105,2003-02-11,Shipped,Ships,31,65.77,2038.87,Danish Wholesale Imports,Kobenhavn,DENMARK,Small,Unknown,EMEA,2003,2,2038.87
10119,2003-04-28,Shipped,Ships,38,65.77,2499.26,Salzburg Collectables,Salzburg,AUSTRIA,Small,Unknown,EMEA,2003,4,2499.2599999999998
10129,2003-06-12,Shipped,Ships,45,85.29,3838.05,"Stylish Desk Decors, Co.",London,UK,Medium,Unknown,EMEA,2003,6,3838.05
10143,2003-08-10,Shipped,Ships,31,85.29,2643.99,Mini Creations Ltd.,New Bedford,USA,Small,MA,Unknown,2003,8,2643.9900000000002
10154,2003-10-02,Shipped,Ships,36,64.33,2315.88,Boards & Toys Co.,Glendale,USA,Small,CA,Unknown,2003,10,2315.88
10167,2003-10-23,Cancelled,Ships,46,70.11,3225.06,Scandinavian Gift Ideas,Boras,SWEDEN,Medium,Unknown,EMEA,2003,10,3225.06
10177,2003-11-07,Shipped,Ships,32,76.62,2451.84,CAF Imports,Madrid,SPAIN,Small,Unknown,EMEA,2003,11,2451.84
10185,2003-11-14,Shipped,Ships,39,57.82,2254.98,Mini Creations Ltd.,New Bedford,USA,Small,MA,Unknown,2003,11,2254.98
10197,2003-11-26,Shipped,Ships,50,78.79,3939.5,Enaco Distributors,Barcelona,SPAIN,Medium,Unknown,EMEA,2003,11,3939.5000000000005
10208,2004-01-02,Shipped,Ships,46,74.45,3424.7,"Saveley & Henriot, Co.",Lyon,FRANCE,Medium,Unknown,EMEA,2004,1,3424.7000000000003
10222,2004-02-19,Shipped,Ships,36,80.95,2914.2,Collectable Mini Designs Co.,San Diego,USA,Small,CA,Unknown,2004,2,2914.2000000000003
10233,2004-03-29,Shipped,Ships,29,82.4,2389.6,Tekni Collectables Inc.,Newark,USA,Small,NJ,Unknown,2004,3,2389.6000000000004
10248,2004-05-07,Cancelled,Ships,32,75.89,2428.48,Land of Toys Inc.,NYC,USA,Small,NY,Unknown,2004,5,2428.48
10261,2004-06-17,Shipped,Ships,44,68.67,3021.48,Quebec Home Shopping Network,Montreal,CANADA,Medium,Quebec,Unknown,2004,6,3021.48
10273,2004-07-21,Shipped,Ships,42,62.16,2610.72,Petit Auto,Bruxelles,BELGIUM,Small,Unknown,EMEA,2004,7,2610.72
10283,2004-08-20,Shipped,Ships,47,65.77,3091.19,"Royal Canadian Collectables, Ltd.",Tsawassen,CANADA,Medium,BC,Unknown,2004,8,3091.1899999999996
10295,2004-09-10,Shipped,Ships,44,58.55,2576.2,Gifts4AllAges.com,Boston,USA,Small,MA,Unknown,2004,9,2576.2
10306,2004-10-14,Shipped,Ships,43,75.17,3232.31,"AV Stores, Co.",Manchester,UK,Medium,Unknown,EMEA,2004,10,3232.31
10316,2004-11-01,Shipped,Ships,48,74.45,3573.6,giftsbymail.co.uk,Cowes,UK,Medium,Isle of Wight,EMEA,2004,11,3573.6000000000004
10327,2004-11-10,Resolved,Ships,21,96.31,2022.51,Danish Wholesale Imports,Kobenhavn,DENMARK,Small,Unknown,EMEA,2004,11,2022.51
10339,2004-11-23,Shipped,Ships,50,74.35,3717.5,"Tokyo Collectables, Ltd",Minato-ku,JAPAN,Medium,Tokyo,Japan,2004,11,3717.4999999999995
10350,2004-12-02,Shipped,Ships,29,75.35,2185.15,Euro Shopping Channel,Madrid,SPAIN,Small,Unknown,EMEA,2004,12,2185.1499999999996
10373,2005-01-31,Shipped,Ships,41,70.33,2883.53,"Oulu Toy Supplies, Inc.",Oulu,FINLAND,Small,Unknown,EMEA,2005,1,2883.5299999999997
10386,2005-03-01,Resolved,Ships,37,100.0,5017.57,Euro Shopping Channel,Madrid,SPAIN,Medium,Unknown,EMEA,2005,3,3700.0
10397,2005-03-28,Shipped,Ships,22,66.5,1463.0,Alpha Cognac,Toulouse,FRANCE,Small,Unknown,EMEA,2005,3,1463.0
10414,2005-05-06,On Hold,Ships,31,75.89,2352.59,Gifts4AllAges.com,Boston,USA,Small,MA,Unknown,2005,5,2352.59
10103,2003-01-29,Shipped,Classic Cars,42,100.0,4460.82,Baane Mini Imports,Stavern,NORWAY,Medium,Unknown,EMEA,2003,1,4200.0
10114,2003-04-01,Shipped,Classic Cars,42,100.0,4758.18,"La Corne D'abondance, Co.",Paris,FRANCE,Medium,Unknown,EMEA,2003,4,4200.0
10126,2003-05-28,Shipped,Classic Cars,45,100.0,4597.2,"Corrida Auto Replicas, Ltd",Madrid,SPAIN,Medium,Unknown,EMEA,2003,5,4500.0
10140,2003-07-24,Shipped,Classic Cars,36,100.0,4114.8,Technics Stores Inc.,Burlingame,USA,Medium,CA,Unknown,2003,7,3600.0
10150,2003-09-19,Shipped,Classic Cars,20,100.0,2104.0,"Dragon Souveniers, Ltd.",Singapore,SINGAPORE,Small,Unknown,Japan,2003,9,2000.0
10164,2003-10-21,Resolved,Classic Cars,39,81.93,3195.27,Mini Auto Werke,Graz,AUSTRIA,Medium,Unknown,EMEA,2003,10,3195.2700000000004
10175,2003-11-06,Shipped,Classic Cars,42,85.98,3611.16,"Stylish Desk Decors, Co.",London,UK,Medium,Unknown,EMEA,2003,11,3611.1600000000003
10183,2003-11-13,Shipped,Classic Cars,23,86.99,2000.77,"Classic Gift Ideas, Inc",Philadelphia,USA,Small,PA,Unknown,2003,11,2000.77
10194,2003-11-25,Shipped,Classic Cars,26,89.01,2314.26,"Saveley & Henriot, Co.",Lyon,FRANCE,Small,Unknown,EMEA,2003,11,2314.26
10206,2003-12-05,Shipped,Classic Cars,33,100.0,3871.89,Canadian Gift Exchange Network,Vancouver,CANADA,Medium,BC,Unknown,2003,12,3300.0
10217,2004-02-04,Shipped,Classic Cars,31,88.0,2728.0,Handji Gifts& Co,Singapore,SINGAPORE,Small,Unknown,APAC,2004,2,2728.0
10229,2004-03-11,Shipped,Classic Cars,50,100.0,5614.0,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,CA,Unknown,2004,3,5000.0
10245,2004-05-04,Shipped,Classic Cars,44,100.0,4628.8,Super Scale Inc.,New Haven,USA,Medium,CT,Unknown,2004,5,4400.0
10258,2004-06-15,Shipped,Classic Cars,45,80.92,3641.4,"Tokyo Collectables, Ltd",Minato-ku,JAPAN,Medium,Tokyo,Japan,2004,6,3641.4
10270,2004-07-19,Shipped,Classic Cars,46,88.0,4048.0,Souveniers And Things Co.,Chatswood,AUSTRALIA,Medium,NSW,APAC,2004,7,4048.0
10281,2004-08-19,Shipped,Classic Cars,27,85.98,2321.46,Diecast Classics Inc.,Allentown,USA,Small,PA,Unknown,2004,8,2321.46
10291,2004-09-08,Shipped,Classic Cars,28,100.0,3256.96,Scandinavian Gift Ideas,Boras,SWEDEN,Medium,Unknown,EMEA,2004,9,2800.0
10304,2004-10-11,Shipped,Classic Cars,40,100.0,4208.0,Auto Assoc. & Cie.,Versailles,FRANCE,Medium,Unknown,EMEA,2004,10,4000.0
10313,2004-10-22,Shipped,Classic Cars,30,99.13,2973.9,Canadian Gift Exchange Network,Vancouver,CANADA,Small,BC,Unknown,2004,10,2973.8999999999996
10324,2004-11-05,Shipped,Classic Cars,34,100.0,4248.3,Vitachrome Inc.,NYC,USA,Medium,NY,Unknown,2004,11,3400.0
10336,2004-11-20,Shipped,Classic Cars,46,100.0,9558.8,"La Corne D'abondance, Co.",Paris,FRANCE,Large,Unknown,EMEA,2004,11,4600.0
10348,2004-11-01,Shipped,Classic Cars,32,82.83,2650.56,"Corrida Auto Replicas, Ltd",Madrid,SPAIN,Small,Unknown,EMEA,2004,11,2650.56
10358,2004-12-10,Shipped,Classic Cars,27,100.0,3761.37,Euro Shopping Channel,Madrid,SPAIN,Medium,Unknown,EMEA,2004,12,2700.0
10371,2005-01-23,Shipped,Classic Cars,34,100.0,4301.34,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,CA,Unknown,2005,1,3400.0
10382,2005-02-17,Shipped,Classic Cars,34,54.84,1864.56,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,CA,Unknown,2005,2,1864.5600000000002
10411,2005-05-01,Shipped,Classic Cars,34,100.0,3576.8,Quebec Home Shopping Network,Montreal,CANADA,Medium,Quebec,Unknown,2005,5,3400.0
10424,2005-05-31,In Process,Classic Cars,46,80.92,3722.32,Euro Shopping Channel,Madrid,SPAIN,Medium,Unknown,EMEA,2005,5,3722.32
10106,2003-02-17,Shipped,Planes,32,100.0,3986.56,Rovelli Gifts,Bergamo,ITALY,Medium,Unknown,EMEA,2003,2,3200.0
10120,2003-04-29,Shipped,Planes,24,100.0,3417.12,"Australian Collectors, Co.",Melbourne,AUSTRALIA,Medium,Victoria,APAC,2003,4,2400.0
10133,2003-06-27,Shipped,Planes,27,99.67,2691.09,Euro Shopping Channel,Madrid,SPAIN,Small,Unknown,EMEA,2003,6,2691.09
10145,2003-08-25,Shipped,Planes,20,100.0,2752.6,Toys4GrownUps.com,Pasadena,USA,Small,CA,Unknown,2003,8,2000.0
10168,2003-10-28,Shipped,Planes,36,100.0,4527.72,Technics Stores Inc.,Burlingame,USA,Medium,CA,Unknown,2003,10,3600.0
10188,2003-11-18,Shipped,Planes,29,100.0,3957.05,Herkku Gifts,Bergen,NORWAY,Medium,Unknown,EMEA,2003,11,2900.0
10210,2004-01-12,Shipped,Planes,25,100.0,2818.0,Osaka Souveniers Co.,Osaka,JAPAN,Small,Osaka,Japan,2004,1,2500.0
10223,2004-02-20,Shipped,Planes,29,100.0,3199.86,"Australian Collectors, Co.",Melbourne,AUSTRALIA,Medium,Victoria,APAC,2004,2,2900.0
10235,2004-04-02,Shipped,Planes,25,96.11,2402.75,"Royal Canadian Collectables, Ltd.",Tsawassen,CANADA,Small,BC,Unknown,2004,4,2402.75
10250,2004-05-11,Shipped,Planes,44,100.0,6055.72,The Sharp Gifts Warehouse,San Jose,USA,Medium,CA,Unknown,2004,5,4400.0
10263,2004-06-28,Shipped,Planes,47,100.0,5465.16,Gift Depot Inc.,Bridgewater,USA,Medium,CT,Unknown,2004,6,4700.0
10275,2004-07-23,Shipped,Planes,48,100.0,6378.72,La Rochelle Gifts,Nantes,FRANCE,Medium,Unknown,EMEA,2004,7,4800.0
10285,2004-08-27,Shipped,Planes,45,100.0,5392.8,Marta's Replicas Co.,Cambridge,USA,Medium,MA,Unknown,2004,8,4500.0
10297,2004-09-16,Shipped,Planes,35,100.0,3986.5,"Clover Collections, Co.",Dublin,IRELAND,Medium,Unknown,EMEA,2004,9,3500.0
10308,2004-10-15,Shipped,Planes,31,100.0,4009.23,Mini Classics,White Plains,USA,Medium,NY,Unknown,2004,10,3100.0
10318,2004-11-02,Shipped,Planes,50,100.0,7119.0,Diecast Classics Inc.,Allentown,USA,Large,PA,Unknown,2004,11,5000.0
10328,2004-11-12,Shipped,Planes,33,100.0,4072.2,Rovelli Gifts,Bergamo,ITALY,Medium,Unknown,EMEA,2004,11,3300.0
10340,2004-11-24,Shipped,Planes,29,100.0,4094.51,Enaco Distributors,Barcelona,SPAIN,Medium,Unknown,EMEA,2004,11,2900.0
10353,2004-12-04,Shipped,Planes,48,68.8,3302.4,Gift Ideas Corp.,Glendale,USA,Medium,CT,Unknown,2004,12,3302.3999999999996
10361,2004-12-17,Shipped,Planes,44,72.42,3186.48,Souveniers And Things Co.,Chatswood,AUSTRALIA,Medium,NSW,APAC,2004,12,3186.48
10375,2005-02-03,Shipped,Planes,25,66.73,1668.25,La Rochelle Gifts,Nantes,FRANCE,Small,Unknown,EMEA,2005,2,1668.25
10388,2005-03-03,Shipped,Planes,50,100.0,7154.5,FunGiftIdeas.com,New Bedford,USA,Large,MA,Unknown,2005,3,5000.0
10398,2005-03-30,Shipped,Planes,23,100.0,2810.83,Reims Collectables,Reims,FRANCE,Small,Unknown,EMEA,2005,3,2300.0
10401,2005-04-03,On Hold,Planes,21,96.11,2018.31,Tekni Collectables Inc.,Newark,USA,Small,NJ,Unknown,2005,4,2018.31
10416,2005-05-10,Shipped,Planes,41,100.0,5642.83,L'ordine Souveniers,Reggio Emilia,ITALY,Medium,Unknown,EMEA,2005,5,4100.0
10106,2003-02-17,Shipped,Planes,44,74.4,3273.6,Rovelli Gifts,Bergamo,ITALY,Medium,Unknown,EMEA,2003,2,3273.6000000000004
10120,2003-04-29,Shipped,Planes,43,76.0,3268.0,"Australian Collectors, Co.",Melbourne,AUSTRALIA,Medium,Victoria,APAC,2003,4,3268.0
10143,2003-08-10,Shipped,Planes,28,96.0,2688.0,Mini Creations Ltd.,New Bedford,USA,Small,MA,Unknown,2003,8,2688.0
10155,2003-10-06,Shipped,Planes,43,86.4,3715.2,"Toys of Finland, Co.",Helsinki,FINLAND,Medium,Unknown,EMEA,2003,10,3715.2000000000003
10168,2003-10-28,Shipped,Planes,48,96.0,4608.0,Technics Stores Inc.,Burlingame,USA,Medium,CA,Unknown,2003,10,4608.0
10199,2003-12-01,Shipped,Planes,38,82.4,3131.2,West Coast Collectables Co.,Burbank,USA,Medium,CA,Unknown,2003,12,3131.2000000000003
10210,2004-01-12,Shipped,Planes,31,86.4,2678.4,Osaka Souveniers Co.,Osaka,JAPAN,Small,Osaka,Japan,2004,1,2678.4
10223,2004-02-20,Shipped,Planes,26,67.2,1747.2,"Australian Collectors, Co.",Melbourne,AUSTRALIA,Small,Victoria,APAC,2004,2,1747.2
10235,2004-04-02,Shipped,Planes,32,92.0,2944.0,"Royal Canadian Collectables, Ltd.",Tsawassen,CANADA,Small,BC,Unknown,2004,4,2944.0
10250,2004-05-11,Shipped,Planes,44,67.2,2956.8,The Sharp Gifts Warehouse,San Jose,USA,Small,CA,Unknown,2004,5,2956.8
10262,2004-06-24,Cancelled,Planes,27,76.0,2052.0,Euro Shopping Channel,Madrid,SPAIN,Small,Unknown,EMEA,2004,6,2052.0
10275,2004-07-23,Shipped,Planes,43,73.6,3164.8,La Rochelle Gifts,Nantes,FRANCE,Medium,Unknown,EMEA,2004,7,3164.7999999999997
10284,2004-08-21,Shipped,Planes,25,69.6,1740.0,"Norway Gifts By Mail, Co.",Oslo,NORWAY,Small,Unknown,EMEA,2004,8,1739.9999999999998
10296,2004-09-15,Shipped,Planes,22,80.8,1777.6,"Bavarian Collectables Imports, Co.",Munich,GERMANY,Small,Unknown,EMEA,2004,9,1777.6
10308,2004-10-15,Shipped,Planes,21,87.2,1831.2,Mini Classics,White Plains,USA,Small,NY,Unknown,2004,10,1831.2
10316,2004-11-01,Shipped,Planes,48,75.2,3609.6,giftsbymail.co.uk,Cowes,UK,Medium,Isle of Wight,EMEA,2004,11,3609.6000000000004
10328,2004-11-12,Shipped,Planes,33,64.0,2112.0,Rovelli Gifts,Bergamo,ITALY,Small,Unknown,EMEA,2004,11,2112.0
10341,2004-11-24,Shipped,Planes,34,100.0,3644.12,Salzburg Collectables,Salzburg,AUSTRIA,Medium,Unknown,EMEA,2004,11,3400.0
10353,2004-12-04,Shipped,Planes,43,81.95,3523.85,Gift Ideas Corp.,Glendale,USA,Medium,CT,Unknown,2004,12,3523.85
10361,2004-12-17,Shipped,Planes,44,100.0,5001.92,Souveniers And Things Co.,Chatswood,AUSTRALIA,Medium,NSW,APAC,2004,12,4400.0
10375,2005-02-03,Shipped,Planes,44,100.0,5208.72,La Rochelle Gifts,Nantes,FRANCE,Medium,Unknown,EMEA,2005,2,4400.0
10386,2005-03-01,Resolved,Planes,32,94.34,3018.88,Euro Shopping Channel,Madrid,SPAIN,Medium,Unknown,EMEA,2005,3,3018.88
10398,2005-03-30,Shipped,Planes,29,65.6,1902.4,Reims Collectables,Reims,FRANCE,Small,Unknown,EMEA,2005,3,1902.3999999999999
10401,2005-04-03,On Hold,Planes,77,92.0,7084.0,Tekni Collectables Inc.,Newark,USA,Large,NJ,Unknown,2005,4,7084.0
10416,2005-05-10,Shipped,Planes,39,67.2,2620.8,L'ordine Souveniers,Reggio Emilia,ITALY,Small,Unknown,EMEA,2005,5,2620.8
10105,2003-02-11,Shipped,Ships,39,81.14,3164.46,Danish Wholesale Imports,Kobenhavn,DENMARK,Medium,Unknown,EMEA,2003,2,3164.46
10118,2003-04-21,Shipped,Ships,36,100.0,4219.2,Enaco Distributors,Barcelona,SPAIN,Medium,Unknown,EMEA,2003,4,3600.0
10129,2003-06-12,Shipped,Ships,42,91.15,3828.3,"Stylish Desk Decors, Co.",London,UK,Medium,Unknown,EMEA,2003,6,3828.3
10142,2003-08-08,Shipped,Ships,21,100.0,2334.99,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,CA,Unknown,2003,8,2100.0
10153,2003-09-28,Shipped,Ships,50,88.15,4407.5,Euro Shopping Channel,Madrid,SPAIN,Medium,Unknown,EMEA,2003,9,4407.5
10167,2003-10-23,Cancelled,Ships,24,100.0,2812.8,Scandinavian Gift Ideas,Boras,SWEDEN,Small,Unknown,EMEA,2003,10,2400.0
10177,2003-11-07,Shipped,Ships,44,92.16,4055.04,CAF Imports,Madrid,SPAIN,Medium,Unknown,EMEA,2003,11,4055.04
10185,2003-11-14,Shipped,Ships,37,100.0,3891.66,Mini Creations Ltd.,New Bedford,USA,Medium,MA,Unknown,2003,11,3700.0
10197,2003-11-26,Shipped,Ships,27,92.16,2488.32,Enaco Distributors,Barcelona,SPAIN,Small,Unknown,EMEA,2003,11,2488.3199999999997
10208,2004-01-02,Shipped,Ships,37,100.0,4447.4,"Saveley & Henriot, Co.",Lyon,FRANCE,Medium,Unknown,EMEA,2004,1,3700.0
10222,2004-02-19,Shipped,Ships,38,100.0,4187.22,Collectable Mini Designs Co.,San Diego,USA,Medium,CA,Unknown,2004,2,3800.0
10232,2004-03-20,Shipped,Ships,48,96.16,4615.68,giftsbymail.co.uk,Cowes,UK,Medium,Isle of Wight,EMEA,2004,3,4615.68
10248,2004-05-07,Cancelled,Ships,30,100.0,3245.4,Land of Toys Inc.,NYC,USA,Medium,NY,Unknown,2004,5,3000.0
10261,2004-06-17,Shipped,Ships,25,88.15,2203.75,Quebec Home Shopping Network,Montreal,CANADA,Small,Quebec,Unknown,2004,6,2203.75
10273,2004-07-21,Shipped,Ships,40,86.15,3446.0,Petit Auto,Bruxelles,BELGIUM,Medium,Unknown,EMEA,2004,7,3446.0
10283,2004-08-20,Shipped,Ships,22,88.15,1939.3,"Royal Canadian Collectables, Ltd.",Tsawassen,CANADA,Small,BC,Unknown,2004,8,1939.3000000000002
10295,2004-09-10,Shipped,Ships,34,100.0,3473.78,Gifts4AllAges.com,Boston,USA,Medium,MA,Unknown,2004,9,3400.0
10306,2004-10-14,Shipped,Ships,32,90.15,2884.8,"AV Stores, Co.",Manchester,UK,Small,Unknown,EMEA,2004,10,2884.8
10315,2004-10-29,Shipped,Ships,31,86.15,2670.65,La Rochelle Gifts,Nantes,FRANCE,Small,Unknown,EMEA,2004,10,2670.65
10327,2004-11-10,Resolved,Ships,43,80.0,3440.0,Danish Wholesale Imports,Kobenhavn,DENMARK,Medium,Unknown,EMEA,2004,11,3440.0
10337,2004-11-21,Shipped,Ships,31,89.38,2770.78,Classic Legends Inc.,NYC,USA,Small,NY,Unknown,2004,11,2770.7799999999997
10350,2004-12-02,Shipped,Ships,31,77.34,2397.54,Euro Shopping Channel,Madrid,SPAIN,Small,Unknown,EMEA,2004,12,2397.54
10373,2005-01-31,Shipped,Ships,34,96.34,3275.56,"Oulu Toy Supplies, Inc.",Oulu,FINLAND,Medium,Unknown,EMEA,2005,1,3275.56
10386,2005-03-01,Resolved,Ships,45,92.08,4143.6,Euro Shopping Channel,Madrid,SPAIN,Medium,Unknown,EMEA,2005,3,4143.6
10397,2005-03-28,Shipped,Ships,48,100.0,5192.64,Alpha Cognac,Toulouse,FRANCE,Medium,Unknown,EMEA,2005,3,4800.0
10414,2005-05-06,On Hold,Ships,28,100.0,3029.04,Gifts4AllAges.com,Boston,USA,Medium,MA,Unknown,2005,5,2800.0
10105,2003-02-11,Shipped,Ships,22,100.0,2556.18,Danish Wholesale Imports,Kobenhavn,DENMARK,Small,Unknown,EMEA,2003,2,2200.0
10117,2003-04-16,Shipped,Ships,45,83.42,3753.9,"Dragon Souveniers, Ltd.",Singapore,SINGAPORE,Medium,Unknown,Japan,2003,4,3753.9
10129,2003-06-12,Shipped,Ships,30,85.41,2562.3,"Stylish Desk Decors, Co.",London,UK,Small,Unknown,EMEA,2003,6,2562.2999999999997
10142,2003-08-08,Shipped,Ships,38,85.41,3245.58,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,CA,Unknown,2003,8,3245.58
10153,2003-09-28,Shipped,Ships,20,100.0,2204.6,Euro Shopping Channel,Madrid,SPAIN,Small,Unknown,EMEA,2003,9,2000.0
10167,2003-10-23,Cancelled,Ships,28,100.0,3003.0,Scandinavian Gift Ideas,Boras,SWEDEN,Medium,Unknown,EMEA,2003,10,2800.0
